record_id,student_id,semester,subject_code,subject_name,credits,marks_obtained,total_marks,pass_fail
120771,S04982,3,CS304,Discrete Mathematics,4,65,100,Pass
120772,S04982,3,CS305,Software Engineering,3,89,100,Pass
120773,S04982,4,CS401,Operating Systems,4,92,100,Pass
120774,S04982,4,CS402,Computer Networks,4,79,100,Pass
120775,S04982,4,CS403,Design & Analysis of Algorithms,4,92,100,Pass
120776,S04982,4,CS404,Microprocessors,3,59,100,Pass
120777,S04982,4,CS405,Web Technologies,3,91,100,Pass
120778,S04982,5,CS501,Compiler Design,4,90,100,Pass
120779,S04982,5,CS502,Artificial Intelligence,3,86,100,Pass
120780,S04982,5,CS503,Information Security,3,79,100,Pass
120781,S04982,5,CS504,Cloud Computing,3,100,100,Pass
120782,S04982,5,CS505,Professional Ethics,2,100,100,Pass
120783,S04982,6,CS601,Machine Learning,4,87,100,Pass
120784,S04982,6,CS602,Big Data Analytics,3,76,100,Pass
120785,S04982,6,CS603,Distributed Systems,3,89,100,Pass
120786,S04982,6,CS604,Mobile Computing,3,100,100,Pass
120787,S04982,6,CS605,Elective I,3,90,100,Pass
120788,S04982,7,CS701,Deep Learning,4,98,100,Pass
120789,S04982,7,CS702,DevOps,3,78,100,Pass
120790,S04982,7,CS703,Project Management,3,76,100,Pass
120791,S04982,7,CS704,Elective II,3,88,100,Pass
120792,S04982,7,CS705,Mini Project,2,100,100,Pass
120793,S04982,8,CS801,Capstone Project,6,89,100,Pass
120794,S04982,8,CS802,Internship,4,95,100,Pass
120795,S04982,8,CS803,Elective III,3,92,100,Pass
120796,S04983,1,AI101,Engineering Maths I,4,73,100,Pass
120797,S04983,1,AI102,Statistics & Probability,3,55,100,Pass
120798,S04983,1,AI103,Python Programming,3,80,100,Pass
120799,S04983,1,AI104,Engineering Drawing,2,79,100,Pass
120800,S04983,1,AI105,Environmental Science,2,97,100,Pass
120801,S04983,2,AI201,Engineering Maths II,4,60,100,Pass
120802,S04983,2,AI202,Linear Algebra,4,86,100,Pass
120803,S04983,2,AI203,Data Structures,3,78,100,Pass
120804,S04983,2,AI204,Professional Communication,2,79,100,Pass
120805,S04983,2,AI205,Constitution of India,2,79,100,Pass
120806,S04984,1,CS101,Engineering Maths I,4,46,100,Pass
120807,S04984,1,CS102,Engineering Physics,3,73,100,Pass
120808,S04984,1,CS103,C Programming,3,44,100,Pass
120809,S04984,1,CS104,Engineering Drawing,2,87,100,Pass
120810,S04984,1,CS105,Environmental Science,2,71,100,Pass
120811,S04984,2,CS201,Engineering Maths II,4,36,100,F
120812,S04984,2,CS202,Data Structures,4,87,100,Pass
120813,S04984,2,CS203,Digital Electronics,3,81,100,Pass
120814,S04984,2,CS204,Professional Communication,2,78,100,Pass
120815,S04984,2,CS205,Constitution of India,2,21,100,F
120816,S04985,1,ME101,Engineering Maths I,4,51,100,Pass
120817,S04985,1,ME102,Engineering Physics,3,63,100,Pass
120818,S04985,1,ME103,Engineering Mechanics,4,24,100,F
120819,S04985,1,ME104,Engineering Drawing,2,84,100,Pass
120820,S04985,1,ME105,Environmental Science,2,79,100,Pass
120821,S04985,2,ME201,Engineering Maths II,4,69,100,Pass
120822,S04985,2,ME202,Thermodynamics,4,43,100,Pass
120823,S04985,2,ME203,Material Science,3,53,100,Pass
120824,S04985,2,ME204,Professional Communication,2,92,100,Pass
120825,S04985,2,ME205,Constitution of India,2,88,100,Pass
120826,S04986,1,EC101,Engineering Maths I,4,60,100,Pass
120827,S04986,1,EC102,Engineering Physics,3,82,100,Pass
120828,S04986,1,EC103,Basic Electrical Engg,3,80,100,Pass
120829,S04986,1,EC104,Engineering Drawing,2,69,100,Pass
120830,S04986,1,EC105,Environmental Science,2,78,100,Pass
120831,S04986,2,EC201,Engineering Maths II,4,65,100,Pass
120832,S04986,2,EC202,Circuit Theory,4,43,100,Pass
120833,S04986,2,EC203,Electronic Devices,3,76,100,Pass
120834,S04986,2,EC204,Professional Communication,2,64,100,Pass
120835,S04986,2,EC205,Constitution of India,2,67,100,Pass
120836,S04987,1,CS101,Engineering Maths I,4,64,100,Pass
120837,S04987,1,CS102,Engineering Physics,3,50,100,Pass
120838,S04987,1,CS103,C Programming,3,61,100,Pass
120839,S04987,1,CS104,Engineering Drawing,2,74,100,Pass
120840,S04987,1,CS105,Environmental Science,2,96,100,Pass
120841,S04987,2,CS201,Engineering Maths II,4,82,100,Pass
120842,S04987,2,CS202,Data Structures,4,83,100,Pass
120843,S04987,2,CS203,Digital Electronics,3,58,100,Pass
120844,S04987,2,CS204,Professional Communication,2,92,100,Pass
120845,S04987,2,CS205,Constitution of India,2,77,100,Pass
120846,S04987,3,CS301,DBMS,4,66,100,Pass
120847,S04987,3,CS302,OOP with Java,3,88,100,Pass
120848,S04987,3,CS303,Computer Organization,3,23,100,F
120849,S04987,3,CS304,Discrete Mathematics,4,53,100,Pass
120850,S04987,3,CS305,Software Engineering,3,50,100,Pass
120851,S04987,4,CS401,Operating Systems,4,79,100,Pass
120852,S04987,4,CS402,Computer Networks,4,80,100,Pass
120853,S04987,4,CS403,Design & Analysis of Algorithms,4,59,100,Pass
120854,S04987,4,CS404,Microprocessors,3,59,100,Pass
120855,S04987,4,CS405,Web Technologies,3,85,100,Pass
120856,S04987,5,CS501,Compiler Design,4,43,100,Pass
120857,S04987,5,CS502,Artificial Intelligence,3,77,100,Pass
120858,S04987,5,CS503,Information Security,3,84,100,Pass
120859,S04987,5,CS504,Cloud Computing,3,79,100,Pass
120860,S04987,5,CS505,Professional Ethics,2,86,100,Pass
120861,S04987,6,CS601,Machine Learning,4,69,100,Pass
120862,S04987,6,CS602,Big Data Analytics,3,50,100,Pass
120863,S04987,6,CS603,Distributed Systems,3,76,100,Pass
120864,S04987,6,CS604,Mobile Computing,3,72,100,Pass
120865,S04987,6,CS605,Elective I,3,44,100,Pass
120866,S04988,1,CS101,Engineering Maths I,4,60,100,Pass
120867,S04988,1,CS102,Engineering Physics,3,67,100,Pass
120868,S04988,1,CS103,C Programming,3,97,100,Pass
120869,S04988,1,CS104,Engineering Drawing,2,75,100,Pass
120870,S04988,1,CS105,Environmental Science,2,90,100,Pass
120871,S04988,2,CS201,Engineering Maths II,4,16,100,F
120872,S04988,2,CS202,Data Structures,4,84,100,Pass
120873,S04988,2,CS203,Digital Electronics,3,90,100,Pass
120874,S04988,2,CS204,Professional Communication,2,90,100,Pass
120875,S04988,2,CS205,Constitution of India,2,88,100,Pass
120876,S04989,1,EC101,Engineering Maths I,4,63,100,Pass
120877,S04989,1,EC102,Engineering Physics,3,66,100,Pass
120878,S04989,1,EC103,Basic Electrical Engg,3,65,100,Pass
120879,S04989,1,EC104,Engineering Drawing,2,89,100,Pass
120880,S04989,1,EC105,Environmental Science,2,85,100,Pass
120881,S04989,2,EC201,Engineering Maths II,4,53,100,Pass
120882,S04989,2,EC202,Circuit Theory,4,55,100,Pass
120883,S04989,2,EC203,Electronic Devices,3,54,100,Pass
120884,S04989,2,EC204,Professional Communication,2,74,100,Pass
120885,S04989,2,EC205,Constitution of India,2,86,100,Pass
120886,S04989,3,EC301,Signals & Systems,4,52,100,Pass
120887,S04989,3,EC302,Analog Electronics,3,64,100,Pass
120888,S04989,3,EC303,Digital Electronics,3,20,100,F
120889,S04989,3,EC304,Electromagnetic Theory,4,55,100,Pass
120890,S04989,3,EC305,Network Analysis,3,53,100,Pass
120891,S04989,4,EC401,Communication Theory,4,48,100,Pass
120892,S04989,4,EC402,Microprocessors & Microcontrollers,4,60,100,Pass
120893,S04989,4,EC403,Digital Signal Processing,4,57,100,Pass
120894,S04989,4,EC404,Linear Integrated Circuits,3,66,100,Pass
120895,S04989,4,EC405,Control Systems,3,35,100,F
120896,S04989,5,EC501,VLSI Design,4,50,100,Pass
120897,S04989,5,EC502,Digital Communication,3,64,100,Pass
120898,S04989,5,EC503,Wireless Communication,3,52,100,Pass
120899,S04989,5,EC504,Embedded Systems,3,57,100,Pass
120900,S04989,5,EC505,Professional Ethics,2,88,100,Pass
120901,S04989,6,EC601,RF & Microwave Engg,4,74,100,Pass
120902,S04989,6,EC602,Antenna Theory,3,48,100,Pass
120903,S04989,6,EC603,Optical Communication,3,44,100,Pass
120904,S04989,6,EC604,IoT & Sensors,3,86,100,Pass
120905,S04989,6,EC605,Elective I,3,61,100,Pass
120906,S04990,1,AI101,Engineering Maths I,4,48,100,Pass
120907,S04990,1,AI102,Statistics & Probability,3,62,100,Pass
120908,S04990,1,AI103,Python Programming,3,58,100,Pass
120909,S04990,1,AI104,Engineering Drawing,2,67,100,Pass
120910,S04990,1,AI105,Environmental Science,2,76,100,Pass
120911,S04990,2,AI201,Engineering Maths II,4,53,100,Pass
120912,S04990,2,AI202,Linear Algebra,4,25,100,F
120913,S04990,2,AI203,Data Structures,3,79,100,Pass
120914,S04990,2,AI204,Professional Communication,2,61,100,Pass
120915,S04990,2,AI205,Constitution of India,2,85,100,Pass
120916,S04990,3,AI301,DBMS,4,86,100,Pass
120917,S04990,3,AI302,OOP with Python,3,75,100,Pass
120918,S04990,3,AI303,Probability & Random Processes,4,50,100,Pass
120919,S04990,3,AI304,Computer Vision Basics,3,73,100,Pass
120920,S04990,3,AI305,Software Engineering,3,49,100,Pass
120921,S04990,4,AI401,Machine Learning,4,39,100,F
120922,S04990,4,AI402,Deep Learning Fundamentals,4,40,100,Pass
120923,S04990,4,AI403,Natural Language Processing,3,33,100,F
120924,S04990,4,AI404,Big Data Technologies,3,55,100,Pass
120925,S04990,4,AI405,Web Technologies,3,24,100,F
120926,S04991,1,EC101,Engineering Maths I,4,47,100,Pass
120927,S04991,1,EC102,Engineering Physics,3,81,100,Pass
120928,S04991,1,EC103,Basic Electrical Engg,3,84,100,Pass
120929,S04991,1,EC104,Engineering Drawing,2,85,100,Pass
120930,S04991,1,EC105,Environmental Science,2,89,100,Pass
120931,S04991,2,EC201,Engineering Maths II,4,84,100,Pass
120932,S04991,2,EC202,Circuit Theory,4,73,100,Pass
120933,S04991,2,EC203,Electronic Devices,3,84,100,Pass
120934,S04991,2,EC204,Professional Communication,2,94,100,Pass
120935,S04991,2,EC205,Constitution of India,2,94,100,Pass
120936,S04991,3,EC301,Signals & Systems,4,79,100,Pass
120937,S04991,3,EC302,Analog Electronics,3,91,100,Pass
120938,S04991,3,EC303,Digital Electronics,3,61,100,Pass
120939,S04991,3,EC304,Electromagnetic Theory,4,18,100,F
120940,S04991,3,EC305,Network Analysis,3,76,100,Pass
120941,S04991,4,EC401,Communication Theory,4,32,100,F
120942,S04991,4,EC402,Microprocessors & Microcontrollers,4,93,100,Pass
120943,S04991,4,EC403,Digital Signal Processing,4,61,100,Pass
120944,S04991,4,EC404,Linear Integrated Circuits,3,87,100,Pass
120945,S04991,4,EC405,Control Systems,3,71,100,Pass
120946,S04992,1,CS101,Engineering Maths I,4,74,100,Pass
120947,S04992,1,CS102,Engineering Physics,3,92,100,Pass
120948,S04992,1,CS103,C Programming,3,92,100,Pass
120949,S04992,1,CS104,Engineering Drawing,2,100,100,Pass
120950,S04992,1,CS105,Environmental Science,2,79,100,Pass
120951,S04992,2,CS201,Engineering Maths II,4,85,100,Pass
120952,S04992,2,CS202,Data Structures,4,89,100,Pass
120953,S04992,2,CS203,Digital Electronics,3,67,100,Pass
120954,S04992,2,CS204,Professional Communication,2,94,100,Pass
120955,S04992,2,CS205,Constitution of India,2,92,100,Pass
120956,S04993,1,CS101,Engineering Maths I,4,62,100,Pass
120957,S04993,1,CS102,Engineering Physics,3,82,100,Pass
120958,S04993,1,CS103,C Programming,3,81,100,Pass
120959,S04993,1,CS104,Engineering Drawing,2,91,100,Pass
120960,S04993,1,CS105,Environmental Science,2,62,100,Pass
120961,S04993,2,CS201,Engineering Maths II,4,33,100,F
120962,S04993,2,CS202,Data Structures,4,70,100,Pass
120963,S04993,2,CS203,Digital Electronics,3,56,100,Pass
120964,S04993,2,CS204,Professional Communication,2,63,100,Pass
120965,S04993,2,CS205,Constitution of India,2,64,100,Pass
120966,S04993,3,CS301,DBMS,4,76,100,Pass
120967,S04993,3,CS302,OOP with Java,3,82,100,Pass
120968,S04993,3,CS303,Computer Organization,3,51,100,Pass
120969,S04993,3,CS304,Discrete Mathematics,4,80,100,Pass
120970,S04993,3,CS305,Software Engineering,3,69,100,Pass
120971,S04993,4,CS401,Operating Systems,4,52,100,Pass
120972,S04993,4,CS402,Computer Networks,4,91,100,Pass
120973,S04993,4,CS403,Design & Analysis of Algorithms,4,86,100,Pass
120974,S04993,4,CS404,Microprocessors,3,47,100,Pass
120975,S04993,4,CS405,Web Technologies,3,75,100,Pass
120976,S04993,5,CS501,Compiler Design,4,32,100,F
120977,S04993,5,CS502,Artificial Intelligence,3,59,100,Pass
120978,S04993,5,CS503,Information Security,3,73,100,Pass
120979,S04993,5,CS504,Cloud Computing,3,91,100,Pass
120980,S04993,5,CS505,Professional Ethics,2,70,100,Pass
120981,S04993,6,CS601,Machine Learning,4,72,100,Pass
120982,S04993,6,CS602,Big Data Analytics,3,53,100,Pass
120983,S04993,6,CS603,Distributed Systems,3,70,100,Pass
120984,S04993,6,CS604,Mobile Computing,3,75,100,Pass
120985,S04993,6,CS605,Elective I,3,58,100,Pass
120986,S04994,1,CS101,Engineering Maths I,4,32,100,F
120987,S04994,1,CS102,Engineering Physics,3,79,100,Pass
120988,S04994,1,CS103,C Programming,3,89,100,Pass
120989,S04994,1,CS104,Engineering Drawing,2,86,100,Pass
120990,S04994,1,CS105,Environmental Science,2,91,100,Pass
120991,S04994,2,CS201,Engineering Maths II,4,40,100,Pass
120992,S04994,2,CS202,Data Structures,4,87,100,Pass
120993,S04994,2,CS203,Digital Electronics,3,60,100,Pass
120994,S04994,2,CS204,Professional Communication,2,69,100,Pass
120995,S04994,2,CS205,Constitution of India,2,92,100,Pass
120996,S04994,3,CS301,DBMS,4,78,100,Pass
120997,S04994,3,CS302,OOP with Java,3,26,100,F
120998,S04994,3,CS303,Computer Organization,3,61,100,Pass
120999,S04994,3,CS304,Discrete Mathematics,4,37,100,F
121000,S04994,3,CS305,Software Engineering,3,55,100,Pass
121001,S04994,4,CS401,Operating Systems,4,53,100,Pass
121002,S04994,4,CS402,Computer Networks,4,62,100,Pass
121003,S04994,4,CS403,Design & Analysis of Algorithms,4,66,100,Pass
121004,S04994,4,CS404,Microprocessors,3,62,100,Pass
121005,S04994,4,CS405,Web Technologies,3,79,100,Pass
121006,S04994,5,CS501,Compiler Design,4,52,100,Pass
121007,S04994,5,CS502,Artificial Intelligence,3,62,100,Pass
121008,S04994,5,CS503,Information Security,3,60,100,Pass
121009,S04994,5,CS504,Cloud Computing,3,86,100,Pass
121010,S04994,5,CS505,Professional Ethics,2,90,100,Pass
121011,S04994,6,CS601,Machine Learning,4,72,100,Pass
121012,S04994,6,CS602,Big Data Analytics,3,61,100,Pass
121013,S04994,6,CS603,Distributed Systems,3,83,100,Pass
121014,S04994,6,CS604,Mobile Computing,3,75,100,Pass
121015,S04994,6,CS605,Elective I,3,79,100,Pass
121016,S04994,7,CS701,Deep Learning,4,71,100,Pass
121017,S04994,7,CS702,DevOps,3,64,100,Pass
121018,S04994,7,CS703,Project Management,3,94,100,Pass
121019,S04994,7,CS704,Elective II,3,67,100,Pass
121020,S04994,7,CS705,Mini Project,2,89,100,Pass
121021,S04994,8,CS801,Capstone Project,6,90,100,Pass
121022,S04994,8,CS802,Internship,4,88,100,Pass
121023,S04994,8,CS803,Elective III,3,60,100,Pass
121024,S04995,1,ME101,Engineering Maths I,4,58,100,Pass
121025,S04995,1,ME102,Engineering Physics,3,56,100,Pass
121026,S04995,1,ME103,Engineering Mechanics,4,50,100,Pass
121027,S04995,1,ME104,Engineering Drawing,2,75,100,Pass
121028,S04995,1,ME105,Environmental Science,2,71,100,Pass
121029,S04995,2,ME201,Engineering Maths II,4,18,100,F
121030,S04995,2,ME202,Thermodynamics,4,40,100,Pass
121031,S04995,2,ME203,Material Science,3,68,100,Pass
121032,S04995,2,ME204,Professional Communication,2,63,100,Pass
121033,S04995,2,ME205,Constitution of India,2,83,100,Pass
121034,S04995,3,ME301,Fluid Mechanics,4,44,100,Pass
121035,S04995,3,ME302,Manufacturing Processes,3,65,100,Pass
121036,S04995,3,ME303,Strength of Materials,4,62,100,Pass
121037,S04995,3,ME304,Kinematics of Machinery,3,81,100,Pass
121038,S04995,3,ME305,Metrology & Measurements,3,63,100,Pass
121039,S04995,4,ME401,Heat Transfer,4,71,100,Pass
121040,S04995,4,ME402,Machine Design I,4,58,100,Pass
121041,S04995,4,ME403,Dynamics of Machinery,3,50,100,Pass
121042,S04995,4,ME404,Applied Thermodynamics,3,44,100,Pass
121043,S04995,4,ME405,Manufacturing Technology,3,40,100,Pass
121044,S04996,1,AI101,Engineering Maths I,4,49,100,Pass
121045,S04996,1,AI102,Statistics & Probability,3,24,100,F
121046,S04996,1,AI103,Python Programming,3,85,100,Pass
121047,S04996,1,AI104,Engineering Drawing,2,94,100,Pass
121048,S04996,1,AI105,Environmental Science,2,93,100,Pass
121049,S04996,2,AI201,Engineering Maths II,4,78,100,Pass
121050,S04996,2,AI202,Linear Algebra,4,47,100,Pass
121051,S04996,2,AI203,Data Structures,3,71,100,Pass
121052,S04996,2,AI204,Professional Communication,2,79,100,Pass
121053,S04996,2,AI205,Constitution of India,2,90,100,Pass
121054,S04996,3,AI301,DBMS,4,63,100,Pass
121055,S04996,3,AI302,OOP with Python,3,57,100,Pass
121056,S04996,3,AI303,Probability & Random Processes,4,75,100,Pass
121057,S04996,3,AI304,Computer Vision Basics,3,69,100,Pass
121058,S04996,3,AI305,Software Engineering,3,68,100,Pass
121059,S04996,4,AI401,Machine Learning,4,82,100,Pass
121060,S04996,4,AI402,Deep Learning Fundamentals,4,64,100,Pass
121061,S04996,4,AI403,Natural Language Processing,3,63,100,Pass
121062,S04996,4,AI404,Big Data Technologies,3,62,100,Pass
121063,S04996,4,AI405,Web Technologies,3,91,100,Pass
121064,S04997,1,AI101,Engineering Maths I,4,53,100,Pass
121065,S04997,1,AI102,Statistics & Probability,3,85,100,Pass
121066,S04997,1,AI103,Python Programming,3,86,100,Pass
121067,S04997,1,AI104,Engineering Drawing,2,88,100,Pass
121068,S04997,1,AI105,Environmental Science,2,63,100,Pass
121069,S04997,2,AI201,Engineering Maths II,4,44,100,Pass
121070,S04997,2,AI202,Linear Algebra,4,36,100,F
121071,S04997,2,AI203,Data Structures,3,91,100,Pass
121072,S04997,2,AI204,Professional Communication,2,60,100,Pass
121073,S04997,2,AI205,Constitution of India,2,75,100,Pass
121074,S04998,1,CS101,Engineering Maths I,4,97,100,Pass
121075,S04998,1,CS102,Engineering Physics,3,89,100,Pass
121076,S04998,1,CS103,C Programming,3,73,100,Pass
121077,S04998,1,CS104,Engineering Drawing,2,96,100,Pass
121078,S04998,1,CS105,Environmental Science,2,99,100,Pass
121079,S04998,2,CS201,Engineering Maths II,4,63,100,Pass
121080,S04998,2,CS202,Data Structures,4,91,100,Pass
121081,S04998,2,CS203,Digital Electronics,3,71,100,Pass
121082,S04998,2,CS204,Professional Communication,2,79,100,Pass
121083,S04998,2,CS205,Constitution of India,2,69,100,Pass
121084,S04998,3,CS301,DBMS,4,79,100,Pass
121085,S04998,3,CS302,OOP with Java,3,84,100,Pass
121086,S04998,3,CS303,Computer Organization,3,45,100,Pass
121087,S04998,3,CS304,Discrete Mathematics,4,66,100,Pass
121088,S04998,3,CS305,Software Engineering,3,72,100,Pass
121089,S04998,4,CS401,Operating Systems,4,82,100,Pass
121090,S04998,4,CS402,Computer Networks,4,60,100,Pass
121091,S04998,4,CS403,Design & Analysis of Algorithms,4,73,100,Pass
121092,S04998,4,CS404,Microprocessors,3,77,100,Pass
121093,S04998,4,CS405,Web Technologies,3,93,100,Pass
121094,S04998,5,CS501,Compiler Design,4,91,100,Pass
121095,S04998,5,CS502,Artificial Intelligence,3,87,100,Pass
121096,S04998,5,CS503,Information Security,3,69,100,Pass
121097,S04998,5,CS504,Cloud Computing,3,79,100,Pass
121098,S04998,5,CS505,Professional Ethics,2,33,100,F
121099,S04998,6,CS601,Machine Learning,4,50,100,Pass
121100,S04998,6,CS602,Big Data Analytics,3,94,100,Pass
121101,S04998,6,CS603,Distributed Systems,3,47,100,Pass
121102,S04998,6,CS604,Mobile Computing,3,86,100,Pass
121103,S04998,6,CS605,Elective I,3,87,100,Pass
121104,S04998,7,CS701,Deep Learning,4,46,100,Pass
121105,S04998,7,CS702,DevOps,3,50,100,Pass
121106,S04998,7,CS703,Project Management,3,79,100,Pass
121107,S04998,7,CS704,Elective II,3,73,100,Pass
121108,S04998,7,CS705,Mini Project,2,90,100,Pass
121109,S04998,8,CS801,Capstone Project,6,79,100,Pass
121110,S04998,8,CS802,Internship,4,79,100,Pass
121111,S04998,8,CS803,Elective III,3,83,100,Pass
121112,S04999,1,AI101,Engineering Maths I,4,79,100,Pass
121113,S04999,1,AI102,Statistics & Probability,3,79,100,Pass
121114,S04999,1,AI103,Python Programming,3,60,100,Pass
121115,S04999,1,AI104,Engineering Drawing,2,70,100,Pass
121116,S04999,1,AI105,Environmental Science,2,78,100,Pass
121117,S04999,2,AI201,Engineering Maths II,4,54,100,Pass
121118,S04999,2,AI202,Linear Algebra,4,65,100,Pass
121119,S04999,2,AI203,Data Structures,3,79,100,Pass
121120,S04999,2,AI204,Professional Communication,2,76,100,Pass
121121,S04999,2,AI205,Constitution of India,2,80,100,Pass
121122,S04999,3,AI301,DBMS,4,68,100,Pass
121123,S04999,3,AI302,OOP with Python,3,19,100,F
121124,S04999,3,AI303,Probability & Random Processes,4,46,100,Pass
121125,S04999,3,AI304,Computer Vision Basics,3,71,100,Pass
121126,S04999,3,AI305,Software Engineering,3,26,100,F
121127,S04999,4,AI401,Machine Learning,4,27,100,F
121128,S04999,4,AI402,Deep Learning Fundamentals,4,79,100,Pass
121129,S04999,4,AI403,Natural Language Processing,3,34,100,F
